code_domaine;libelle_domaine;code_secteur;libelle_secteur;code_metier;libelle_metier
100000;Utilisations medicales et veterinaires;104040;Urologie;CHIR;Chirurgien
100000;Utilisations medicales et veterinaires;104040;Urologie;ETUSTAG;Etudiant stagiaire
100000;Utilisations medicales et veterinaires;104040;Urologie;IADE;Infirmier anesthesiste IADE
100000;Utilisations medicales et veterinaires;104040;Urologie;IBODE;Infirmier de bloc operatoire IBODE
100000;Utilisations medicales et veterinaires;104040;Urologie;IDE;Infirmier
100000;Utilisations medicales et veterinaires;104040;Urologie;MAINT;Agent de maintenance (composant nucleaire appareil emetteur de rayonnements ionisants etc)
100000;Utilisations medicales et veterinaires;104040;Urologie;MANIP;Manipulateur en electroradiologie medicale
100000;Utilisations medicales et veterinaires;104040;Urologie;MEDANE;Medecin anesthesiste
100000;Utilisations medicales et veterinaires;104040;Urologie;NETTOY;Nettoyeur sur site nucleaire
100000;Utilisations medicales et veterinaires;104040;Urologie;PHYMED;Physicien medical
100000;Utilisations medicales et veterinaires;104040;Urologie;RADIOLO;Radiologue
100000;Utilisations medicales et veterinaires;104040;Urologie;SECURADIO;Agent securite radioprotection environnement
100000;Utilisations medicales et veterinaires;104040;Urologie;TECHANABIO;Technicien analyses biomedicales
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;AMBUL;Ambulancier
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;AS;Aide-soignant
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;ASSMED;Assistant medical
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;AUTMED;Autre medecin specialise
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;BRANCA;Brancardier
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;CHIR;Chirurgien
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;ETUSTAG;Etudiant stagiaire
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;IADE;Infirmier anesthesiste IADE
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;IBODE;Infirmier de bloc operatoire IBODE
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;IDE;Infirmier
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;MAINT;Agent de maintenance (composant nucleaire appareil emetteur de rayonnements ionisants etc)
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;MANIP;Manipulateur en electroradiologie medicale
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;MEDANE;Medecin anesthesiste
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;NETTOY;Nettoyeur sur site nucleaire
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;PHYMED;Physicien medical
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;RADIOLO;Radiologue
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;SECURADIO;Agent securite radioprotection environnement
100000;Utilisations medicales et veterinaires;104050;Visceral digestif;TECHANABIO;Technicien analyses biomedicales
100000;Utilisations medicales et veterinaires;104060;Autres;AMBUL;Ambulancier
100000;Utilisations medicales et veterinaires;104060;Autres;AS;Aide-soignant
100000;Utilisations medicales et veterinaires;104060;Autres;ASSMED;Assistant medical
100000;Utilisations medicales et veterinaires;104060;Autres;AUTMED;Autre medecin specialise
100000;Utilisations medicales et veterinaires;104060;Autres;BRANCA;Brancardier
100000;Utilisations medicales et veterinaires;104060;Autres;CARDIO;Cardiologue
100000;Utilisations medicales et veterinaires;104060;Autres;CHIR;Chirurgien
100000;Utilisations medicales et veterinaires;104060;Autres;ETUSTAG;Etudiant stagiaire
100000;Utilisations medicales et veterinaires;104060;Autres;IADE;Infirmier anesthesiste IADE
100000;Utilisations medicales et veterinaires;104060;Autres;IBODE;Infirmier de bloc operatoire IBODE
100000;Utilisations medicales et veterinaires;104060;Autres;IDE;Infirmier
100000;Utilisations medicales et veterinaires;104060;Autres;MAINT;Agent de maintenance (composant nucleaire appareil emetteur de rayonnements ionisants etc)
100000;Utilisations medicales et veterinaires;104060;Autres;MANIP;Manipulateur en electroradiologie medicale
100000;Utilisations medicales et veterinaires;104060;Autres;MEDANE;Medecin anesthesiste
100000;Utilisations medicales et veterinaires;104060;Autres;NETTOY;Nettoyeur sur site nucleaire
100000;Utilisations medicales et veterinaires;104060;Autres;PHYMED;Physicien medical
100000;Utilisations medicales et veterinaires;104060;Autres;RADIOLO;Radiologue
100000;Utilisations medicales et veterinaires;104060;Autres;SECURADIO;Agent securite radioprotection environnement
100000;Utilisations medicales et veterinaires;104060;Autres;TECHANABIO;Technicien analyses biomedicales
100000;Utilisations medicales et veterinaires;105000;Radiotherapie;AMBUL;Ambulancier
100000;Utilisations medicales et veterinaires;105000;Radiotherapie;AS;Aide-soignant
100000;Utilisations medicales et veterinaires;105000;Radiotherapie;ASSMED;Assistant medical
100000;Utilisations medicales et veterinaires;105000;Radiotherapie;AUTMED;Autre medecin specialise
100000;Utilisations medicales et veterinaires;105000;Radiotherapie;BRANCA;Brancardier
100000;Utilisations medicales et veterinaires;105000;Radiotherapie;ETUSTAG;Etudiant stagiaire
100000;Utilisations medicales et veterinaires;105000;Radiotherapie;IDE;Infirmier
100000;Utilisations medicales et veterinaires;105000;Radiotherapie;MAINT;Agent de maintenance (composant nucleaire appareil emetteur de rayonnements ionisants etc)
100000;Utilisations medicales et veterinaires;105000;Radiotherapie;MANIP;Manipulateur en electroradiologie medicale
100000;Utilisations medicales et veterinaires;105000;Radiotherapie;NETTOY;Nettoyeur sur site nucleaire
100000;Utilisations medicales et veterinaires;105000;Radiotherapie;PHYMED;Physicien medical
100000;Utilisations medicales et veterinaires;105000;Radiotherapie;RADIOTH;Radiotherapeute
100000;Utilisations medicales et veterinaires;105000;Radiotherapie;SECURADIO;Agent securite radioprotection environnement
100000;Utilisations medicales et veterinaires;105000;Radiotherapie;TECHANABIO;Technicien analyses biomedicales
100000;Utilisations medicales et veterinaires;105000;Radiotherapie;TECHMNRAD;Technicien de medecine nucleaire ou de radiotherapie
100000;Utilisations medicales et veterinaires;105010;Radiotherapie externe photon - electron uniquement;AMBUL;Ambulancier
100000;Utilisations medicales et veterinaires;105010;Radiotherapie externe photon - electron uniquement;AS;Aide-soignant
100000;Utilisations medicales et veterinaires;105010;Radiotherapie externe photon - electron uniquement;ASSMED;Assistant medical
100000;Utilisations medicales et veterinaires;105010;Radiotherapie externe photon - electron uniquement;AUTMED;Autre medecin specialise
100000;Utilisations medicales et veterinaires;105010;Radiotherapie externe photon - electron uniquement;BRANCA;Brancardier
100000;Utilisations medicales et veterinaires;105010;Radiotherapie externe photon - electron uniquement;ETUSTAG;Etudiant stagiaire
100000;Utilisations medicales et veterinaires;105010;Radiotherapie externe photon - electron uniquement;IDE;Infirmier
100000;Utilisations medicales et veterinaires;105010;Radiotherapie externe photon - electron uniquement;MAINT;Agent de maintenance (composant nucleaire appareil emetteur de rayonnements ionisants etc)
100000;Utilisations medicales et veterinaires;105010;Radiotherapie externe photon - electron uniquement;MANIP;Manipulateur en electroradiologie medicale
100000;Utilisations medicales et veterinaires;105010;Radiotherapie externe photon - electron uniquement;NETTOY;Nettoyeur sur site nucleaire
100000;Utilisations medicales et veterinaires;105010;Radiotherapie externe photon - electron uniquement;PHYMED;Physicien medical
100000;Utilisations medicales et veterinaires;105010;Radiotherapie externe photon - electron uniquement;RADIOTH;Radiotherapeute
100000;Utilisations medicales et veterinaires;105010;Radiotherapie externe photon - electron uniquement;SECURADIO;Agent securite radioprotection environnement
100000;Utilisations medicales et veterinaires;105010;Radiotherapie externe photon - electron uniquement;TECHANABIO;Technicien analyses biomedicales
100000;Utilisations medicales et veterinaires;105010;Radiotherapie externe photon - electron uniquement;TECHMNRAD;Technicien de medecine nucleaire ou de radiotherapie
100000;Utilisations medicales et veterinaires;105020;"Radiotherapie externe autre (protons, neutrons)";AMBUL;Ambulancier
100000;Utilisations medicales et veterinaires;105020;"Radiotherapie externe autre (protons, neutrons)";AS;Aide-soignant
100000;Utilisations medicales et veterinaires;105020;"Radiotherapie externe autre (protons, neutrons)";ASSMED;Assistant medical
100000;Utilisations medicales et veterinaires;105020;"Radiotherapie externe autre (protons, neutrons)";AUTMED;Autre medecin specialise
100000;Utilisations medicales et veterinaires;105020;"Radiotherapie externe autre (protons, neutrons)";BRANCA;Brancardier
100000;Utilisations medicales et veterinaires;105020;"Radiotherapie externe autre (protons, neutrons)";ETUSTAG;Etudiant stagiaire
100000;Utilisations medicales et veterinaires;105020;"Radiotherapie externe autre (protons, neutrons)";IDE;Infirmier
100000;Utilisations medicales et veterinaires;105020;"Radiotherapie externe autre (protons, neutrons)";MAINT;Agent de maintenance (composant nucleaire appareil emetteur de rayonnements ionisants etc)
100000;Utilisations medicales et veterinaires;105020;"Radiotherapie externe autre (protons, neutrons)";MANIP;Manipulateur en electroradiologie medicale
100000;Utilisations medicales et veterinaires;105020;"Radiotherapie externe autre (protons, neutrons)";NETTOY;Nettoyeur sur site nucleaire
100000;Utilisations medicales et veterinaires;105020;"Radiotherapie externe autre (protons, neutrons)";PHYMED;Physicien medical
100000;Utilisations medicales et veterinaires;105020;"Radiotherapie externe autre (protons, neutrons)";RADIOTH;Radiotherapeute
100000;Utilisations medicales et veterinaires;105020;"Radiotherapie externe autre (protons, neutrons)";SECURADIO;Agent securite radioprotection environnement
100000;Utilisations medicales et veterinaires;105020;"Radiotherapie externe autre (protons, neutrons)";TECHANABIO;Technicien analyses biomedicales
100000;Utilisations medicales et veterinaires;105020;"Radiotherapie externe autre (protons, neutrons)";TECHMNRAD;Technicien de medecine nucleaire ou de radiotherapie
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;AMBUL;Ambulancier
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;AS;Aide-soignant
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;ASSMED;Assistant medical
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;AUTMED;Autre medecin specialise
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;BRANCA;Brancardier
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;CARDIO;Cardiologue
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;CHERCHEUR;Chercheur (directeur attache charge) ingenieur
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;CHIR;Chirurgien
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;ETUSTAG;Etudiant stagiaire
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;IADE;Infirmier anesthesiste IADE
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;IBODE;Infirmier de bloc operatoire IBODE
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;IDE;Infirmier
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;MANIP;Manipulateur en electroradiologie medicale
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;MEDANE;Medecin anesthesiste
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;MEDNUC;Medecin nucleaire
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;PHYMED;Physicien medical
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;RADIOLO;Radiologue
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;RADIOTH;Radiotherapeute
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;SECURADIO;Agent securite radioprotection environnement
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;TECHANABIO;Technicien analyses biomedicales
100000;Utilisations medicales et veterinaires;105030;Curietherapie bas debit;TECHMNRAD;Technicien de medecine nucleaire ou de radiotherapie
100000;Utilisations medicales et veterinaires;105040;Curietherapie pulsee ou haut debit;AMBUL;Ambulancier
100000;Utilisations medicales et veterinaires;105040;Curietherapie pulsee ou haut debit;AS;Aide-soignant
100000;Utilisations medicales et veterinaires;105040;Curietherapie pulsee ou haut debit;ASSMED;Assistant medical
100000;Utilisations medicales et veterinaires;105040;Curietherapie pulsee ou haut debit;AUTMED;Autre medecin specialise
100000;Utilisations medicales et veterinaires;105040;Curietherapie pulsee ou haut debit;BRANCA;Brancardier
100000;Utilisations medicales et veterinaires;105040;Curietherapie pulsee ou haut debit;CARDIO;Cardiologue
100000;Utilisations medicales et veterinaires;105040;Curietherapie pulsee ou haut debit;CHERCHEUR;Chercheur (directeur attache charge) ingenieur
100000;Utilisations medicales et veterinaires;105040;Curietherapie pulsee ou haut debit;CHIR;Chirurgien
100000;Utilisations medicales et veterinaires;105040;Curietherapie pulsee ou haut debit;ETUSTAG;Etudiant stagiaire
100000;Utilisations medicales et veterinaires;105040;Curietherapie pulsee ou haut debit;IADE;Infirmier anesthesiste IADE
100000;Utilisations medicales et veterinaires;105040;Curietherapie pulsee ou haut debit;IBODE;Infirmier de bloc operatoire IBODE
100000;Utilisations medicales et veterinaires;105040;Curietherapie pulsee ou haut debit;IDE;Infirmier
100000;Utilisations medicales et veterinaires;105040;Curietherapie pulsee ou haut debit;MANIP;Manipulateur en electroradiologie medicale
100000;Utilisations medicales et veterinaires;105040;Curietherapie pulsee ou haut debit;MEDANE;Medecin anesthesiste
